Booking_ID,prediction
INN07138,0.6038965
INN23339,0.29214188
INN34355,0.2882423
INN21291,0.2433897
INN12363,0.04595961
INN28485,0.25633556
INN21457,0.0023260023
INN11755,0.38537547
INN21900,0.81859803
INN32031,0.57170147
INN15889,0.5849375
INN20402,0.03202785
INN34015,0.09391728
INN06747,0.32816556
INN29105,0.95680743
INN28574,0.6670244
INN15751,0.3572815
INN02139,0.7355895
INN02120,0.039439585
INN26115,0.7098087
INN23748,0.025557179
INN35402,0.4788532
INN04776,0.40770623
INN33504,0.4129112
INN27864,0.6757956
INN20530,0.3165051
INN00517,0.7702019
INN13327,0.012001147
INN26485,0.3997174
INN24885,0.036792483
INN35044,0.18112679
INN06493,0.772844
INN11579,0.7329523
INN26336,0.006582306
INN28099,0.09185958
INN18587,0.55736935
INN25088,0.13452984
INN06905,0.7055102
INN17517,0.6648874
INN31323,0.6293417
INN32538,0.79122835
INN04218,0.8004598
INN24368,0.033134352
INN23264,0.5486857
INN25512,0.5360368
INN17419,0.2660885
INN07091,0.7553345
INN07232,0.69754815
INN34381,0.7614081
INN00448,0.37029743
INN19432,0.8054545
INN22475,0.70924467
INN16208,0.56580156
INN02636,0.012779722
INN05149,0.77067655
INN07723,0.48456416
INN28214,0.017008008
INN04323,0.086848736
INN27783,0.7177948
INN32316,0.28024614
INN23618,0.5494707
INN07593,0.7398353
INN22984,0.51330835
INN18875,0.65997183
INN31403,0.55088145
INN16696,0.050227135
INN14982,0.39796573
INN06527,0.45170403
INN29261,0.30079833
INN14425,0.77426404
INN02345,0.6469794
INN33638,0.71580726
INN29928,0.23740016
INN07041,0.1351105
INN23453,0.72593355
INN01119,0.74811894
INN32433,0.11522845
INN03338,0.9808179
INN10055,0.5854686
INN22245,0.35356766
INN23587,0.67661065
INN29006,0.7865753
INN13264,0.50802004
INN13884,0.81756705
INN32386,0.78839666
INN00656,0.41686112
INN21914,0.25939396
INN23614,0.6758036
INN12733,0.13246784
INN01398,0.06527028
INN19430,0.786571
INN20874,0.6899605
INN35341,0.18113254
INN35251,0.5718451
INN06040,0.8528588
INN01397,0.5210714
INN18818,0.6594429
INN05046,0.82124686
INN04673,0.7367324
INN32695,0.7170606
INN11719,0.038763653
INN24142,0.04895888
INN01697,0.19183488
INN02347,0.8715174
INN30286,0.74395025
INN33051,0.16608545
INN16711,0.8157158
INN18526,0.11444479
INN09592,0.048375316
INN15209,0.6870079
INN08024,0.98174393
INN21368,0.25196144
INN17180,0.79357207
INN34488,0.012975821
INN24765,0.33708632
INN07331,0.15048593
INN13507,0.052349586
INN25875,0.018451942
INN22711,0.49023214
INN17664,0.22871591
INN23501,0.6109297
INN25294,0.80296737
INN05428,0.49051952
INN00597,0.6364172
INN12568,0.39386776
INN17355,0.5935171
INN11016,0.09695704
INN34895,0.32828256
INN03389,0.2767148
INN13963,0.48826456
INN25500,0.19086795
INN17844,0.63846016
INN14092,0.039149262
INN03848,0.08874281
INN15136,0.024797566
INN03508,0.018212866
INN15869,0.039295636
INN35036,0.8004598
INN13064,0.29580405
INN14494,0.68019354
INN25078,0.097862594
INN10409,0.75057834
INN13711,0.738654
INN11045,0.19472803
INN02684,0.6937107
INN25799,0.032677475
INN09560,0.83072174
INN29615,0.4365903
INN30057,0.5247124
INN31348,0.06412208
INN18858,0.16873284
INN22941,0.5539716
INN01816,0.46216086
INN36121,0.7653351
INN04985,0.1685584
INN33485,0.72369516
INN34916,0.7265988
INN14170,0.20785263
INN08088,0.68347484
INN26193,0.800731
INN26465,0.5057021
INN01906,0.78972304
INN06312,0.66539234
INN32013,0.32594693
INN15118,0.5599464
INN05599,0.6990915
INN12972,0.40685126
INN15114,0.7151421
INN33452,0.19966449
INN14100,0.25978932
INN04635,0.68773603
INN21454,0.24709508
INN27367,0.04293705
INN19428,0.03251054
INN34843,0.7173909
INN28923,0.3818843
INN10430,0.27851102
INN29527,0.09909278
INN08443,0.352906
INN12891,0.088906266
INN23470,0.33411947
INN15076,0.8192703
INN16267,0.95980465
INN12036,0.4427708
INN35967,0.3105698
INN19633,0.9423965
INN02859,0.22426766
INN10338,0.9642149
INN01413,0.115861066
INN25050,0.34133106
INN33668,0.683966
INN01324,0.25877133
INN12884,0.46963993
INN00093,0.7685162
INN27477,0.33690202
INN24430,0.7240422
INN31930,0.73290384
INN03836,0.656949
INN06362,0.23436132
INN06001,0.65823865
INN26980,0.33321846
INN14912,0.967838
INN07439,0.5598764
INN05815,0.17618385
INN10343,0.8826317
INN34129,0.20971306
INN03886,0.08309389
INN16484,0.7334933
INN06037,0.012368235
INN19787,0.17339525
INN17042,0.733433
INN25887,0.22552529
INN18248,0.1805442
INN18198,0.16363166
INN07210,0.3449335
INN08887,0.69674003
INN23701,0.32177323
INN28176,0.64311826
INN13505,0.76884186
INN26595,0.07363094
INN31346,0.35808617
INN01424,0.6498819
INN07134,0.84823257
INN05101,0.24836081
INN06952,0.21055315
INN19527,0.18015575
INN30421,0.8103282
INN09499,0.6883729
INN36074,0.5744248
INN04158,0.3329562
INN13550,0.61228496
INN32638,0.5192308
INN07572,0.5629273
INN01110,0.116485745
INN08404,0.24850935
INN31492,0.2246825
INN33372,0.085593045
INN15557,0.8607639
INN10697,0.62176865
INN00964,0.7388369
INN33493,0.09573151
INN21610,0.6212263
INN32765,0.07744306
INN07475,0.6324604
INN02975,0.34389672
INN26111,0.69139576
INN17748,0.27652597
INN16170,0.29891402
INN10864,0.39383996
INN08766,0.9734327
INN27010,0.68908274
INN02852,0.08153243
INN12423,0.5943062
INN17080,0.6754056
INN04524,0.7952707
INN01248,0.31614557
INN34853,0.31186834
INN07746,0.2257601
INN16467,0.109905645
INN21833,0.28090948
INN02732,0.36962315
INN25493,0.3620843
INN16615,0.81006414
INN19968,0.12167338
INN13417,0.72593355
INN23149,0.033610888
INN29822,0.39341125
INN16740,0.09336071
INN20778,0.76396406
INN36245,0.8032321
INN11193,0.004376243
INN21891,0.47233862
INN21971,0.2549821
INN04956,0.29546347
INN36224,0.56464744
INN20442,0.53328955
INN17260,0.5308437
INN10837,0.2316976
INN30776,0.73196405
INN09767,0.75566393
INN13195,0.17224137
INN23745,0.51330835
INN08023,0.82804245
INN21993,0.5866965
INN15244,0.72478336
INN12312,0.8001618
INN25083,0.4900623
INN24005,0.72161275
INN18046,0.75082517
INN06047,0.4641293
INN20832,0.682764
INN03698,0.53677016
INN20780,0.7684637
INN34626,0.39968526
INN20087,0.5266232
INN29714,0.7830161
INN30659,0.077378005
INN30717,0.044777
INN31888,0.7957045
INN35786,0.733768
INN10743,0.7205909
INN08571,0.00969266
INN12952,0.025657563
INN06825,0.06420712
INN12629,0.058264624
INN26268,0.4872834
INN14760,0.70244795
INN35751,0.3900333
INN19278,0.51889116
INN07516,0.76030886
INN00757,0.6607586
INN08194,0.012471451
INN32670,0.7216419
INN35897,0.51082516
INN14332,0.042007893
INN21455,0.79588664
INN02589,0.48655447
INN25367,0.03357239
INN07769,0.5290333
INN30326,0.4912312
INN27586,0.840098
INN10446,0.56272393
INN16516,0.76568437
INN18191,0.28883561
INN29199,0.76285994
INN22047,0.6957846
INN23128,0.66212547
INN01802,0.28822887
INN14355,0.11390587
INN10785,0.3832198
INN15074,0.6795789
INN20541,0.14274727
INN11147,0.4913361
INN24807,0.40068424
INN17055,0.73196405
INN12023,0.6976998
INN21888,0.46723363
INN34234,0.503623
INN16089,0.045954257
INN00828,0.60532665
INN13934,0.30588475
INN15393,0.5466332
INN33462,0.6387717
INN05079,0.0126482
INN03807,0.332082
INN19898,0.33464062
INN26813,0.6362089
INN29182,0.68348587
INN24480,0.64082736
INN30612,0.7153639
INN11667,0.9889026
INN33320,0.67813444
INN34264,0.29101998
INN33889,0.010252206
INN10546,0.15400079
INN07654,0.7933345
INN18883,0.6265995
INN05870,0.730224
INN01132,0.006516446
INN21242,0.03294741
INN01960,0.18063505
INN10092,0.15510418
INN07268,0.57542926
INN24302,0.7507282
INN04757,0.104442246
INN19021,0.73509717
INN24997,0.8699829
INN00743,0.51753956
INN06238,0.10002682
INN28260,0.37538156
INN09654,0.57983565
INN35597,0.18823813
INN11966,0.23706771
INN00513,0.29777813
INN08284,0.67322993
INN23974,0.06371357
INN13989,0.8057302
INN34728,0.90497416
INN18033,0.4701385
INN09129,0.79710597
INN13837,0.12502326
INN00594,0.65386134
INN31365,0.28023466
INN00874,0.5312717
INN31953,0.9219629
INN18456,0.7353701
INN00335,0.13159038
INN07021,0.13505273
INN19994,0.027959835
INN08604,0.71709985
INN23894,0.8928821
INN09094,0.33111122
INN13531,0.08996141
INN28508,0.20959933
INN30588,0.042835604
INN20929,0.3105698
INN03661,0.052985143
INN17704,0.82643175
INN18050,0.8194655
INN14376,0.69756055
INN04029,0.81503594
INN12185,0.5216508
INN28062,0.25179562
INN12415,0.005506312
INN26364,0.8061326
INN30923,0.32069716
INN06428,0.01145712
INN13763,0.006972331
INN23488,0.6268738
INN14757,0.8054545
INN03819,0.40481848
INN28111,0.24346174
INN29885,0.0037858442
INN05395,0.01783268
INN13402,0.4998881
INN00131,0.27570996
INN21867,0.69206595
INN26517,0.81503594
INN06759,0.4891506
INN04851,0.5255106
INN10481,0.24171537
INN10167,0.5681559
INN07933,0.63718003
INN31862,0.059560854
INN36044,0.75536
INN02727,0.04347214
INN30831,0.012483954
INN33488,0.00625591
INN13138,0.09960837
INN34601,0.5308437
INN29551,0.07583435
INN35713,0.9578665
INN08293,0.0017555752
INN25178,0.20919196
INN02835,0.004964511
INN34662,0.5920428
INN10902,0.13856508
INN34919,0.02875429
INN19416,0.6591118
INN27093,0.248078
INN01514,0.79662496
INN07653,0.54518205
INN12152,0.018402316
INN03069,0.046250448
INN02950,0.008018071
INN27323,0.6302812
INN12441,0.8147591
INN29170,0.11944888
INN16486,0.75692207
INN11100,0.021273324
INN17019,0.64881766
INN06317,0.7701074
INN16105,0.6698809
INN17405,0.27651516
INN01604,0.8246664
INN14278,0.68317854
INN26910,0.97299856
INN03636,0.1829763
INN24101,0.64845484
INN34865,0.52786285
INN01792,0.22256343
INN04464,0.71205497
INN28262,0.53885144
INN34891,0.33073145
INN13809,0.18128696
INN30149,0.11545216
INN09682,0.3771163
INN01332,0.006211433
INN11154,0.20200382
INN16343,0.0035108975
INN17363,0.7184594
INN31948,0.23151329
INN15918,0.5293577
INN21416,0.97991025
INN32939,0.49014613
INN34240,0.74229044
INN28529,0.27851102
INN06995,0.76103306
INN06479,0.7157736
INN19218,0.18019314
INN31444,0.6970035
INN12593,0.53325504
INN20365,0.043260545
INN31180,0.34130862
INN22327,0.27342692
INN32640,0.37790412
INN20960,0.73885727
INN09236,0.46797714
INN11327,0.9147037
INN25105,0.518856
INN21953,0.23766482
INN00683,0.0015601842
INN27471,0.56714803
INN30956,0.8021849
INN34084,0.6303998
INN29286,0.13484523
INN14418,0.03827839
INN05289,0.42867276
INN29234,0.7333994
INN17942,0.011798946
INN25063,0.52246314
INN24756,0.30160993
INN24258,0.25625148
INN18656,0.39718795
INN30914,0.17283046
INN05086,0.058077224
INN07603,0.7456347
INN23002,0.7265988
INN12112,0.4372565
INN10398,0.52731335
INN27529,0.25564682
INN15240,0.7556056
INN30284,0.41550332
INN34060,0.22461595
INN06529,0.14636694
INN33818,0.4566018
INN21108,0.6737798
INN29892,0.6579796
INN30734,0.14459667
INN33264,0.1127027
INN32507,0.6166009
INN19723,0.54905504
INN15323,0.3449335
INN07756,0.5348368
INN14157,0.5590171
INN18787,0.9872635
INN01764,0.80223984
INN11977,0.12217672
INN27399,0.49467123
INN23886,0.5214565
INN06157,0.11611201
INN24632,0.8043241
INN35998,0.43270582
INN32534,0.5194817
INN02183,0.6809088
INN10334,0.61788905
INN21135,0.15767795
INN13765,0.60679716
INN10411,0.15641432
INN29571,0.7714772
INN08561,0.5681559
INN26034,0.79301834
INN00867,0.4636538
INN00480,0.6609785
INN16873,0.6421063
INN23321,0.4961779
INN03103,0.28094715
INN17017,0.6051222
INN02311,0.61397755
INN21460,0.0058010495
INN34758,0.62414104
INN03594,0.040281266
INN15025,0.57809585
INN05537,0.28137958
INN26691,0.49785465
INN24970,0.42416117
INN00777,0.04228184
INN21612,0.3357023
INN23415,0.6809768
INN03002,0.8522201
INN28775,0.8106035
INN32326,0.76693255
INN14937,0.6151843
INN29627,0.43059218
INN01140,0.097271696
INN14903,0.012027783
INN15179,0.2704505
INN13334,0.6851019
INN02175,0.7752357
INN09335,0.82643175
INN19137,0.67886204
INN04469,0.80578625
INN24852,0.5135896
INN29799,0.7374241
INN24700,0.08745354
INN04784,0.70209646
INN31827,0.7276253
INN31126,0.071361214
INN21488,0.8341203
INN02747,0.4449542
INN34822,0.6734074
INN18907,0.7211964
INN25673,0.5548326
INN30979,0.5123533
INN07786,0.31093144
INN02565,0.113994
INN28727,0.87237746
INN10891,0.023246428
INN31640,0.66371465
INN30115,0.3425579
INN32634,0.006229145
INN36271,0.6208068
INN03736,0.8671365
INN12849,0.44311294
INN09646,0.3124955
INN29168,0.3412608
INN13624,0.6503988
INN30585,0.89603597
INN23408,0.5606938
INN10874,0.58739614
INN22675,0.24559797
INN04752,0.47197026
INN18006,0.81478155
INN23363,0.15185328
INN33955,0.72593355
INN26629,0.2726336
INN31410,0.7706735
INN07403,0.25980812
INN04999,0.32774097
INN12052,0.7326306
INN33745,0.74703157
INN29267,0.5585139
INN05485,0.11617299
INN32588,0.92731035
INN27846,0.52831095
INN34554,0.36209217
INN22255,0.052321233
INN31740,0.705051
INN02618,0.23742957
INN06416,0.99265164
INN06827,0.516173
INN22122,0.06079103
INN30073,0.74181205
INN21722,0.5573931
INN02848,0.44662675
INN34347,0.0027299307
INN28621,0.31530586
INN03026,0.43174303
INN25719,0.60425836
INN07267,0.73247564
INN26410,0.6912716
INN08752,0.7110705
INN15460,0.31261733
INN09399,0.49753144
INN30744,0.15522851
INN05465,0.0028884164
INN32787,0.74743664
INN01419,0.4520625
INN14833,0.10289007
INN00781,0.22603254
INN23144,0.036282346
INN33662,0.22461595
INN24249,0.7884241
INN10199,0.63908345
INN12650,0.1398354
INN33932,0.09113742
INN27771,0.17050548
INN10825,0.13302183
INN07404,0.68249905
INN29613,0.73278373
INN31990,0.64829427
INN32920,0.9359229
INN26998,0.51429546
INN31179,0.012457407
INN11839,0.20019913
INN23400,0.043119546
INN34094,0.54393876
INN22171,0.96820045
INN26659,0.04862686
INN24431,0.70430356
INN16317,0.24742319
INN35942,0.6942969
INN33403,0.33605832
INN07194,0.05018191
INN22039,0.6425973
INN36129,0.78521585
INN23474,0.5539716
INN15667,0.25509736
INN27580,0.24169375
INN27070,0.5978857
INN05554,0.67619056
INN15416,0.104207136
INN29994,0.6726674
INN21277,0.06447657
INN21237,0.7618753
INN22436,0.20440501
INN06127,0.7347379
INN33725,0.46685004
INN03249,0.9744168
INN05305,0.8640578
INN23925,0.0023119992
INN22573,0.5812523
INN12569,0.60017145
INN06233,0.16417268
INN30859,0.6999288
INN04041,0.69397753
INN33575,0.0677013
INN03586,0.7721707
INN22813,0.29204005
INN14683,0.18353306
INN00981,0.5296263
INN30490,0.15829481
INN07641,0.53316027
INN19835,0.054950535
INN10823,0.53126085
INN24409,0.4444954
INN07681,0.7389451
INN15146,0.63046116
INN21708,0.46572754
INN26362,0.98839134
INN04590,0.7415272
INN07600,0.17388318
INN13696,0.70244795
INN09976,0.7177948
INN29016,0.6364172
INN03059,0.61971104
INN22266,0.7209563
INN32358,0.376356
INN17760,0.6387717
INN29830,0.5182373
INN29950,0.36976823
INN16414,0.3361612
INN17506,0.25748616
INN24391,0.013553922
INN29768,0.05179091
INN22632,0.51856744
INN10830,0.04483864
INN18170,0.32689163
INN18885,0.91627234
INN10646,0.64526135
INN14015,0.047674794
INN23754,0.041734092
INN09535,0.7589418
INN27621,0.06079103
INN13209,0.5367393
INN34256,0.29662573
INN18417,0.008677819
INN23376,0.103993304
INN06389,0.049955364
INN06481,0.1345541
INN19086,0.47560802
INN00267,0.025452252
INN04406,0.7306125
INN28095,0.15301359
INN16584,0.020389305
INN05778,0.72556424
INN18630,0.773818
INN07150,0.68109053
INN03843,0.22200996
INN20392,0.52564514
INN34435,0.39346775
INN35689,0.5455019
INN32151,0.29212156
INN19294,0.730098
INN05688,0.6893953
INN25666,0.013412283
INN19688,0.056588482
INN10099,0.094912976
INN00791,0.72717524
INN29200,0.2549644
INN21803,0.09301081
INN32032,0.5267857
INN26055,0.6176474
INN08154,0.7369514
INN14201,0.6387717
INN19790,0.3918235
INN01443,0.81175756
INN09852,0.86583763
INN30782,0.5117187
INN15728,0.7719409
INN25436,0.7445069
INN25174,0.44806623
INN25595,0.81469905
INN14189,0.18704148
INN23689,0.8119533
INN34056,0.3484661
INN05196,0.6387717
INN05387,0.21482399
INN03616,0.69669235
INN17498,0.10337989
INN04563,0.6481101
INN11685,0.7538978
INN09001,0.013213823
INN04179,0.056473646
INN14074,0.055845954
INN28978,0.18637112
INN21179,0.2225009
INN11478,0.42659518
INN33971,0.43675426
INN33727,0.5308437
INN20490,0.4782199
INN31583,0.22638546
INN05437,0.18543053
INN22562,0.7872464
INN15948,0.4646308
INN01338,0.21599004
INN33287,0.04512767
INN09871,0.032105565
INN05562,0.18095571
INN35877,0.86823744
INN08593,0.0041243443
INN32079,0.64240295
INN18903,0.466253
INN33164,0.46922755
INN03036,0.18029672
INN07824,0.2537198
INN30567,0.6004923
INN07556,0.72543246
INN09772,0.5194817
INN05071,0.41093236
INN31299,0.2464679
INN35559,0.5177224
INN07137,0.26318836
INN21966,0.6217783
INN19396,0.47612137
INN18912,0.6463135
INN28348,0.01710482
INN34344,0.020052379
INN30826,0.7802137
INN15764,0.74813735
INN14122,0.57731795
INN30240,0.574111
INN10888,0.12630986
INN22130,0.654
INN10431,0.029721737
INN35783,0.08741467
INN14345,0.16814782
INN33548,0.6353344
INN14108,0.4514658
INN21384,0.63808113
INN11450,0.5126401
INN23733,0.21116215
INN01304,0.16966426
INN06014,0.61236805
INN25577,0.5544423
INN16282,0.07653503
INN04868,0.6636325
INN06913,0.2126615
INN21019,0.69286793
INN17100,0.122439966
INN19729,0.08125503
INN01632,0.47595513
INN23697,0.14428285
INN26697,0.19290379
INN33438,0.09222895
INN00891,0.06620513
INN08440,0.82445747
INN10899,0.3697848
INN06676,0.19186448
INN12156,0.3463266
INN32161,0.4249754
INN19743,0.6534555
INN13367,0.04548952
INN02731,0.07186515
INN03955,0.6546751
INN07469,0.085939065
INN22054,0.05649378
INN15028,0.24615726
INN29942,0.6480913
INN07818,0.21925925
INN01465,0.46719053
INN00362,0.042819437
INN19007,0.09138996
INN31597,0.7593871
INN01431,0.7233286
INN14262,0.11184269
INN02384,0.10758908
INN00492,0.30696878
INN04818,0.5821071
INN28253,0.012370984
INN28403,0.48072836
INN16890,0.013544478
INN05166,0.47074255
INN07452,0.0048376834
INN27273,0.07744306
INN33994,0.059733707
INN20273,0.025733916
INN31003,0.022469236
INN12120,0.03304911
INN24086,0.4445525
INN07846,0.12904346
INN20604,0.36325672
INN11784,0.03179409
INN06503,0.004815873
INN35007,0.07038875
INN09017,0.96104234
INN08363,0.46639544
INN00822,0.56141806
INN12995,0.37095818
INN05287,0.21420775
INN18872,0.83216643
INN10610,0.9336362
INN07023,0.26486468
INN08758,0.7538978
INN05990,0.10226619
INN15192,0.009945458
INN24251,0.35692185
INN18599,0.26289624
INN16937,0.5302269
INN12245,0.5584461
INN10942,0.47074255
INN24630,0.02898736
INN30904,0.19537225
INN20286,0.7679538
INN06396,0.4423021
INN24411,0.45471314
INN23901,0.20915572
INN26825,0.24995834
INN08278,0.50738233
INN18369,0.5211138
INN29744,0.1796836
INN18531,0.29007638
INN29509,0.93391037
INN22381,0.034373127
INN21862,0.6238103
INN05122,0.75618684
INN08898,0.5711013
INN11680,0.19485593
INN05837,0.73936653
INN12548,0.4542757
INN30287,0.5236394
INN17342,0.0018834844
INN34323,0.7872464
INN08058,0.6739515
INN23004,0.011395781
INN33272,0.6731731
INN10466,0.7024645
INN31226,0.2722298
INN03595,0.771554
INN08373,0.72394675
INN17883,0.6616129
INN10500,0.7364569
INN07529,0.013321656
INN20692,0.48456416
INN05788,0.09566829
INN27603,0.0076289927
INN18176,0.13816841
INN03862,0.80390364
INN00217,0.05679672
INN20679,0.7653458
INN22182,0.48730847
INN19834,0.762398
INN23283,0.6491168
INN13821,0.3958616
INN08479,0.10655029
INN13923,0.84225565
INN13460,0.6224283
INN14881,0.29662573
INN28737,0.31372073
INN25011,0.21628788
INN14021,0.0047917324
INN14658,0.011812152
INN35654,0.13948609
INN10689,0.5740018
INN00776,0.7916797
INN07882,0.17530388
INN04963,0.056152612
INN06528,0.42220676
INN34644,0.69568634
INN28782,0.5439163
INN35441,0.32226312
INN30001,0.67075145
INN20452,0.5337942
INN01457,0.73521847
INN20150,0.1853793
INN00658,0.55376965
INN15748,0.71603644
INN03092,0.5077121
INN08376,0.68729603
INN24845,0.45401284
INN17225,0.4360678
INN03456,0.12218463
INN35127,0.56373173
INN30186,0.57343024
INN09562,0.25525162
INN24680,0.040855832
INN09793,0.113518976
INN32077,0.39420947
INN28957,0.67274666
INN01724,0.5367393
INN27801,0.17053293
INN04690,0.006941251
INN27873,0.012871621
INN33853,0.68923813
INN31709,0.5470916
INN05647,0.6963093
INN03786,0.6476457
INN25207,0.73482835
INN09104,0.008167169
INN12014,0.6781498
INN09061,0.654
INN20659,0.0020665466
INN35498,0.16394374
INN30856,0.20343527
INN03800,0.40209973
INN06858,0.79849225
INN26766,0.12475705
INN18921,0.8421123
INN18311,0.47478566
INN18524,0.7331171
INN35021,0.27757266
INN30148,0.5614804
INN16359,0.10222827
INN01901,0.4171146
INN21434,0.5796089
INN06049,0.61823434
INN14955,0.43854463
INN15014,0.35222664
INN18398,0.10332953
INN21682,0.28056312
INN28689,0.0666152
INN01230,0.003179712
INN17024,0.480744
INN02295,0.8204926
INN06129,0.5488298
INN05875,0.13597077
INN30217,0.0040546963
INN15100,0.3105698
INN35339,0.13369843
INN08358,0.40507987
INN02237,0.0061685387
INN18761,0.04928736
INN31279,0.042819437
INN21267,0.7008484
INN29541,0.8427402
INN01148,0.38228396
INN15299,0.5942618
INN08472,0.23152398
INN15674,0.2943542
INN32826,0.5177847
INN18336,0.33251193
INN08890,0.9450918
INN27585,0.80223984
INN15047,0.03560475
INN00574,0.39075288
INN33862,0.48287696
INN22645,0.9096148
INN29910,0.009717034
INN07782,0.62414104
INN04901,0.032752596
INN26265,0.64162827
INN30140,0.40187252
INN09732,0.7260078
INN03283,0.49945945
INN14980,0.80870456
INN02857,0.2674826
INN17278,0.61971295
INN22893,0.17626886
INN24693,0.16853476
INN10406,0.6217783
INN02768,0.6485011
INN29523,0.010308407
INN25061,0.78670824
INN08475,0.9807961
INN13558,0.012043455
INN00626,0.20274088
